ID	representative	average_score	family_size	rotation_matrix	rotation_type
3000170	2B1Y_A_4_104		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002627	4HN7_A_1_85		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002415	5LSJ_B_31_120	0.8261000000000001	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000342	3BUL_A_651_740		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001290	1P3D_A_325_473	0.7154285714285714	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000184	1Q8D_A_239_346		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001056	2GBO_A_1_82	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001264	2CRU_A_8_112	0.7610666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002085	4N7E_A_575_715	0.7535499999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001600	3FAP_B_108_201		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001432	1VK5_A_36_156		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002618	3JB9_M_100_315	0.8459	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000719	1S7Z_A_5_110		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002872	4BQ6_C_138_168	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002288	2OEZ_B_179_245		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000389	1ZQ1_A_2_75	0.9253	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000987	4N2P_A_3_143	0.833225	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001855	4U12_A_13_92		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001069	2F3O_A_4_776	0.7876473684210525	19	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002611	2K4V_A_4_123		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001094	1NXH_A_3_126		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000146	3PMO_A_2_95	0.8353666666666667	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000374	1RH1_A_10_312	0.9271	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002423	2YAD_C_87_197		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000710	1B33_N_1_67	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002047	4YPJ_B_204_320	0.6768541666666666	24	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002275	2DRN_C_1_23		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000522	1JKE_A_1_145	0.8687400000000001	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001636	2CLY_A_79_183		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002281	4HJI_A_12_148	0.6077333333333333	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001404	2MRB_A_1_30	1.0	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001060	3VOI_A_76_433	0.91938	15	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001252	2NR5_C_1_64		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000380	2O3B_B_2_135		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002078	1J2X_B_944_961		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002844	2JV7_A_1_78	1.0	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001299	3OPC_A_1_128	1.0	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001897	1Z5S_C_432_587	0.98115	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000945	2QDY_A_10_206	0.95074	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000179	2FPN_A_1_214		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001863	2O35_A_2_80	0.9846	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001609	2AHP_A_1_33		22	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001255	3TQ8_A_1_161	0.8568819999999999	50	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000387	4WB2_C_679_750	0.8694999999999999	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000989	1WPG_A_1_124		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001067	1S3L_A_1_165	0.5989589285714285	56	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002286	2AYI_A_3_177	0.9665	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001403	1U2C_A_179_303		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001631	1YOZ_B_11_124		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002272	2YD0_A_530_614	0.83385	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000525	1E44_B_1_96		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000717	1XME_C_2_34		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002040	2K0A_A_2_107	0.92075	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000373	3BUX_B_48_177		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002424	3TIQ_A_550_627	0.75642	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002616	6NZK_A_686_780	0.7305636363636363	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001093	5CWA_A_3_511	0.8487166666666667	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000141	3DBH_A_176_387		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001864	2LFR_A_328_388	0.7488	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001058	1R5L_A_91_275	0.7753249999999999	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001890	1WPG_A_344_360	0.84955	134	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000942	1STM_A_17_157	0.6984333333333334	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002629	5ANP_A_34_179	0.895	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002843	3G1J_A_0_89		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000728	2M96_A_1_44	0.8632500000000001	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001468	6YDI_F_2_169	0.995675	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000788	1EYQ_A_4_215	0.6906181818181818	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002689	4F0A_B_270_338	0.91635	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001830	1K8K_E_2_175	0.9556333333333334	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000318	1WMH_B_14_95	0.6827368421052631	19	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000916	1ISC_A_83_192	0.9378789473684208	19	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002219	4M5D_B_163_189		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002817	2LNZ_A_173_212	0.91545	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001033	2ZXC_A_2_141	0.5122222222222221	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002484	2KSN_A_14_141		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001201	1SDW_A_199_356	0.5815666666666667	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001665	2VSG_A_1_358		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000585	3B9N_B_1_434	0.7885608695652175	23	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001457	1J8U_A_118_424	0.9640625	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002828	5LWC_A_1_50	1.0	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002014	1SLQ_A_253_476		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000743	3C8P_A_1_46	0.90548	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001691	7NEP_T_11_253	1.0	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000571	5XXU_O_27_156	0.7826333333333335	28	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002226	2NAR_A_20_83	1.0	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000115	2Q0Z_X_33_208	0.7736000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000929	2EXN_A_1_120		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002642	3NAT_A_1_160		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002470	3K63_A_133_249		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000327	1X3L_A_1_436	0.96085	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002810	2KC5_A_1_162		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000549	6AXE_A_1_730	0.96175	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000911	1KQF_B_246_290		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002448	3M92_B_2_82		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001837	3T2D_A_1_390	0.98175	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001239	1F9F_D_287_365	0.777142857142857	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002477	1BVP_1_121_254	0.7225999999999999	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000320	3GK5_A_101_198	0.7520305555555556	36	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000112	1Y8Q_D_6_161	0.8959399999999998	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002645	4YE6_A_117_182	0.92665	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000576	6WVH_A_146_297	0.95425	64	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002221	5J9S_A_5_141	0.8423	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002013	2BW3_A_79_162		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000744	2IDO_B_2_76	0.8723000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001696	3ENI_A_8_365	0.9933	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000582	1V54_D_4_147	0.9726666666666668	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001450	1FPO_A_77_171		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001662	2PY8_A_2_121	0.87705	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002483	4ZB3_A_7_90	0.9536	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001206	1Q2H_A_21_83		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001034	2QE7_A_27_94	0.8625695652173914	24	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001808	3IOQ_A_2_182	0.716231111111111	164	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000927	1PEQ_A_13_174	0.87035	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000329	1DIV_A_56_149	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002826	2WZO_A_179_324		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002228	3OQQ_A_141_456		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001459	2MD7_B_5_56	1.0	40	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001801	1WIJ_A_162_288	0.8713500000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002217	5FIA_A_6_183	0.8399	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001492	1D7M_A_243_343		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000540	1CI4_A_1_89		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000772	1PV0_A_1_46		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002819	2KA6_B_711_750		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002025	2FO1_E_933_952		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000316	2FZP_A_193_317		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002441	3SOT_E_180_339	0.801925	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002673	3FH3_B_16_162	0.9291	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000124	2YVX_D_276_448		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000918	4WM7_C_40_230	0.7194073825503355	154	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001230	1XAF_A_2_243	0.8332444444444445	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002687	5BQ9_A_1_126		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001002	2C9W_A_149_198	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001466	1MZ9_A_28_71		2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001654	5J4I_B_5_441	0.6213133333333332	15	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000786	1K4T_A_641_712		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001208	2C8A_A_45_251	0.5624884615384615	32	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001806	1K1F_A_1_67		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000578	1VCC_A_1_77		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002821	3E1R_A_165_210		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002479	5DSE_D_172_287	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000920	1HYW_A_1_58		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001653	2JEK_A_6_145		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000781	3D8H_B_20_251	0.6717970588235294	34	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001461	1GAW_A_157_314	0.7595727272727274	22	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002680	5TIS_y_17_46	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001005	1F1S_A_249_619	0.6728846153846153	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001839	2NUG_A_3_150	0.75785	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001237	3V3L_B_99_183	0.81145	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002674	4EO2_C_110_573	0.8490500000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000123	3KPB_A_388_506	0.8226934782608697	46	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000311	2AST_C_3005_3073	0.83064	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002446	4QUV_A_227_427	0.7868999999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000775	1QOJ_A_628_673		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002022	1AZT_A_35_65	0.8583846153846154	279	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002210	4KRF_A_440_571	0.7768937499999999	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001495	2J49_A_149_282	0.901625	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000547	2FYG_A_10_132	0.9705	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000716	3CBN_A_22_161	0.76905	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002041	2BB6_C_314_414	0.923225	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002273	3A98_A_81_161		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000524	2FMP_A_10_91	0.94775	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002617	4DJG_B_100_146		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001092	1ZAV_U_1_30	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000140	3CMM_C_289_352	0.7848666666666667	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000372	2FDO_A_1_92		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002425	3EFG_A_8_58		4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001066	1Y9I_A_6_164	0.9774	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000988	6HAJ_A_1_55	0.86882	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001254	2FCW_A_216_320		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000386	1PUG_A_11_104	0.890925	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001630	1BRW_A_71_330	0.8168666666666667	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002287	5GY2_C_54_222	0.8100499999999999	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001402	7O3C_e_6_109	0.961325	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001891	1VP7_A_13_80		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000943	3G3N_A_139_456	0.6191390243902438	44	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002628	4PJ2_B_22_145		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002842	2KE3_A_711_753		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000729	2A1V_A_4_134	0.7936	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001059	3IXO_A_1_99	0.813768085106383	141	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001865	1WAP_A_8_75	0.89732	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002280	6HUM_F_291_456	0.7826723404255319	49	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001405	1G2I_A_1_166	0.6145813953488372	86	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001637	2GVI_A_1_168	0.8971	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001253	1REG_X_1_122		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000381	1F6V_A_2_91		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001061	5L94_B_23_404	0.8536693251533742	163	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000375	1DE4_C_609_756	0.89245	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002422	2MMB_A_20_107		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002610	3NRH_A_6_174		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001095	1KNZ_A_7_163		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000147	3CMM_C_929_1024	0.8493333333333334	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002274	2DVY_F_8_223	0.9828	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000523	2NQ2_A_6_330	0.911925	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000711	2CS7_A_0_54	0.9535	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002046	1CWV_A_503_596	0.6955125	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001862	4PY5_A_1_71	0.589125	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001608	1QEY_A_52_82		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002845	4UZZ_A_236_340		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002079	3TOW_A_47_192	0.84485	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000178	1PC6_A_1_141		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001896	2H28_A_16_122	0.971525	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000944	1CCV_A_1_56	0.71194	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001298	1T3U_A_6_97		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001265	4P6V_A_102_259	0.7781	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000185	1EHS_A_1_48		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001057	6XFR_B_6_218	0.7371478260869566	115	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001433	1OGP_A_2_262	0.8869666666666666	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002084	4N7E_A_54_574	0.92465	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001601	2C5R_A_66_129		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000515	2Z1A_A_330_534	0.7871666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002242	4LB8_A_180_310		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002070	5ZOV_A_37_460	0.8593	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000727	1JYA_A_2_118	0.6858208333333334	24	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002414	5EQZ_A_23_157		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000343	7KSQ_4_65_267	0.8227675	80	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001291	1XMP_A_2_156	0.970053846153846	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000171	1U2M_C_21_161		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002626	2KKM_A_1_141		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002289	2O3I_A_242_390		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001068	2HUJ_A_1_120	0.8302	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000986	1TJL_A_7_110		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001854	2DKT_A_8_81		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000388	2F5Y_A_19_95	0.7842512605042017	121	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002619	5CZ3_A_1_150	0.7449	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000972	1AOR_A_1_210	0.9803	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002873	4UI0_C_53_121	0.9673	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000176	1YNY_B_2_52	0.7790806451612902	33	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001898	4A5X_B_9_81	0.8871625	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002621	2KMG_A_1_142	0.9017	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002413	6WM5_A_8_209	0.91436	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000344	3NPP_A_30_115	0.7700999999999999	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001296	1E0T_A_70_167	0.8398875	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002077	1CQT_I_300_321		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000720	1ANS_A_1_27		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000512	2ZW2_A_4_88	0.8332	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002245	4D2H_E_19_48		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002083	5J9U_F_1_102		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001606	6WJI_A_257_364	0.7861125	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001434	1SR9_B_492_643		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000182	1AQT_A_3_86	0.9616333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001050	1O7X_A_3_369	0.897678125	32	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001262	1FVG_A_27_218	0.8806333333333334	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002874	4EPZ_A_2_161		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002048	1L9M_B_472_593	0.7806181818181819	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000149	1WLU_A_2_117	0.7138666666666665	126	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000975	1WPG_A_125_239		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000981	1Q3I_A_379_586	0.73652	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001853	2BU1_A_1_129	0.89416	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001639	1DCP_A_6_104	0.9253428571428572	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002820	2KA4_B_786_838		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001699	1OC0_B_3_39		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000579	1JX4_A_241_341	0.807275	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000921	2I9X_A_1_84	0.9444	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002478	1AA0_A_457_483	0.7673333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001209	2R5X_A_2_119	0.93645	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000310	1PW4_A_5_448	0.8347	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002447	2JZ5_A_1_83	0.8689	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002675	2XQN_A_28_49		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000122	2QO3_A_31_458	0.6578360000000001	100	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002211	2P22_D_4_81		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001494	1E8Q_A_1_46		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000546	2CU2_A_269_335		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
